Date,Recip_County,Recip_State,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Census2019,Census2019_12PlusPop,Census2019_18PlusPop
1/20/2021,Morris County,NJ,26890,5.5,26768,6.2,26758,6.9,7399,8.6,3814,0.8,3814,0.9,3814,1,376,0.4,491845,428537,389368
1/20/2021,Mercer County,NJ,10226,2.8,10225,3.2,10223,3.5,2296,4,1005,0.3,1005,0.3,1005,0.3,95,0.2,367430,316439,289368
1/20/2021,Warren County,NJ,4736,4.5,4735,5.1,4734,5.6,1184,6,552,0.5,552,0.6,552,0.7,44,0.2,105267,92873,84914
1/20/2021,Union County,NJ,19875,3.6,19871,4.2,19869,4.7,5184,6.3,2601,0.5,2601,0.6,2601,0.6,280,0.3,556341,470390,426483
1/19/2021,Bergen County,NJ,46023,4.9,46016,5.7,45987,6.2,10976,6.7,7632,0.8,7632,0.9,7626,1,773,0.5,932202,807139,735893
1/19/2021,Burlington County,NJ,19792,4.4,19790,5.1,19780,5.6,3413,4.4,3219,0.7,3219,0.8,3219,0.9,238,0.3,445349,387026,353190
1/19/2021,Cape May County,NJ,4815,5.2,4815,5.9,4814,6.3,1633,6.5,894,1,894,1.1,894,1.2,109,0.4,92039,81647,76089
1/19/2021,Essex County,NJ,31489,3.9,31485,4.7,31479,5.2,8667,7.8,3096,0.4,3096,0.5,3096,0.5,317,0.3,798975,671913,609578
1/19/2021,Salem County,NJ,2002,3.2,2002,3.7,2000,4.1,552,4.6,303,0.5,303,0.6,303,0.6,21,0.2,62385,53679,49051
1/19/2021,Camden County,NJ,22001,4.3,21998,5.1,21980,5.6,4346,5.3,3499,0.7,3499,0.8,3499,0.9,273,0.3,506471,431523,392248
1/19/2021,Monmouth County,NJ,27428,4.4,27423,5.1,27417,5.6,7311,6.5,3401,0.5,3401,0.6,3401,0.7,368,0.3,618795,539254,489383
1/19/2021,Morris County,NJ,25248,5.1,25128,5.9,25118,6.5,6527,7.5,3391,0.7,3391,0.8,3391,0.9,306,0.4,491845,428537,389368
1/19/2021,Middlesex County,NJ,28234,3.4,28232,4,28224,4.4,5849,4.6,2907,0.4,2907,0.4,2907,0.4,234,0.2,825062,708391,646270
1/19/2021,Passaic County,NJ,16007,3.2,16005,3.8,15998,4.2,3845,5.1,2313,0.5,2313,0.5,2312,0.6,232,0.3,501826,422206,382808
1/19/2021,Union County,NJ,18444,3.3,18440,3.9,18439,4.3,4535,5.5,2276,0.4,2276,0.5,2276,0.5,241,0.3,556341,470390,426483
1/19/2021,Warren County,NJ,4439,4.2,4438,4.8,4437,5.2,1020,5.2,457,0.4,457,0.5,457,0.5,33,0.2,105267,92873,84914
1/19/2021,Hunterdon County,NJ,5648,4.5,5648,5.1,5646,5.6,1226,5.1,979,0.8,979,0.9,977,1,92,0.4,124371,110363,100659
1/19/2021,Unknown County,NJ,24822,0,24821,0,24708,0,6079,0,3099,0,3099,0,3085,0,289,0,,,
1/19/2021,Somerset County,NJ,15444,4.7,15442,5.4,15438,6,4422,8.3,1538,0.5,1538,0.5,1538,0.6,143,0.3,328934,285695,258178
1/19/2021,Atlantic County,NJ,9849,3.7,9849,4.3,9849,4.7,2150,4.4,2286,0.9,2286,1,2286,1.1,198,0.4,263670,227677,208133
1/19/2021,Cumberland County,NJ,5091,3.4,5091,4,5090,4.5,1292,5.5,884,0.6,884,0.7,884,0.8,103,0.4,149527,125954,114047
1/19/2021,Gloucester County,NJ,13246,4.5,13245,5.3,13239,5.8,2557,5.4,2235,0.8,2235,0.9,2235,1,119,0.3,291636,251839,228537
1/19/2021,Mercer County,NJ,9291,2.5,9290,2.9,9288,3.2,1912,3.3,817,0.2,817,0.3,817,0.3,68,0.1,367430,316439,289368
1/19/2021,Hudson County,NJ,18269,2.7,18260,3.2,18258,3.4,3600,4.4,2095,0.3,2095,0.4,2095,0.4,74,0.1,672391,574459,535676
1/19/2021,Sussex County,NJ,5970,4.2,5968,4.8,5966,5.3,1392,5.5,644,0.5,644,0.5,644,0.6,57,0.2,140488,123854,113243
1/19/2021,Ocean County,NJ,18403,3,18401,3.6,18394,4,5172,3.7,2104,0.3,2104,0.4,2104,0.5,245,0.2,607186,507517,460496
1/18/2021,Hunterdon County,NJ,5378,4.3,5378,4.9,5376,5.3,1093,4.5,940,0.8,940,0.9,938,0.9,87,0.4,124371,110363,100659
1/18/2021,Essex County,NJ,30530,3.8,30526,4.5,30522,5,8140,7.3,2841,0.4,2841,0.4,2841,0.5,284,0.3,798975,671913,609578
1/18/2021,Bergen County,NJ,43759,4.7,43752,5.4,43723,5.9,9540,5.8,7428,0.8,7428,0.9,7422,1,742,0.5,932202,807139,735893
1/18/2021,Hudson County,NJ,17616,2.6,17607,3.1,17605,3.3,3297,4,1952,0.3,1952,0.3,1952,0.4,70,0.1,672391,574459,535676
1/18/2021,Salem County,NJ,1818,2.9,1818,3.4,1818,3.7,436,3.7,292,0.5,292,0.5,292,0.6,21,0.2,62385,53679,49051
1/18/2021,Middlesex County,NJ,26717,3.2,26715,3.8,26708,4.1,5062,4,2743,0.3,2743,0.4,2743,0.4,214,0.2,825062,708391,646270
1/18/2021,Gloucester County,NJ,12481,4.3,12480,5,12477,5.5,2276,4.8,2068,0.7,2068,0.8,2068,0.9,106,0.2,291636,251839,228537
1/18/2021,Burlington County,NJ,18763,4.2,18761,4.8,18752,5.3,2964,3.8,2815,0.6,2815,0.7,2815,0.8,195,0.3,445349,387026,353190
1/18/2021,Cumberland County,NJ,4927,3.3,4927,3.9,4926,4.3,1246,5.3,857,0.6,857,0.7,857,0.8,99,0.4,149527,125954,114047
1/18/2021,Ocean County,NJ,17140,2.8,17138,3.4,17133,3.7,4343,3.1,1880,0.3,1880,0.4,1880,0.4,217,0.2,607186,507517,460496
1/18/2021,Somerset County,NJ,14449,4.4,14447,5.1,14443,5.6,3895,7.3,1452,0.4,1452,0.5,1452,0.6,137,0.3,328934,285695,258178
1/18/2021,Atlantic County,NJ,9591,3.6,9591,4.2,9591,4.6,2062,4.2,2226,0.8,2226,1,2226,1.1,190,0.4,263670,227677,208133
1/18/2021,Unknown County,NJ,23528,0,23527,0,23425,0,5446,0,2920,0,2920,0,2906,0,277,0,,,
1/18/2021,Union County,NJ,16810,3,16807,3.6,16806,3.9,3833,4.7,2085,0.4,2085,0.4,2085,0.5,229,0.3,556341,470390,426483
1/18/2021,Morris County,NJ,23744,4.8,23624,5.5,23615,6.1,5661,6.5,3098,0.6,3098,0.7,3098,0.8,280,0.3,491845,428537,389368
1/18/2021,Mercer County,NJ,8678,2.4,8677,2.7,8675,3,1533,2.7,786,0.2,786,0.2,786,0.3,65,0.1,367430,316439,289368
1/18/2021,Warren County,NJ,4209,4,4208,4.5,4208,5,907,4.6,434,0.4,434,0.5,434,0.5,32,0.2,105267,92873,84914
1/18/2021,Cape May County,NJ,4413,4.8,4413,5.4,4413,5.8,1325,5.3,860,0.9,860,1.1,860,1.1,107,0.4,92039,81647,76089
1/18/2021,Sussex County,NJ,5798,4.1,5796,4.7,5794,5.1,1332,5.3,587,0.4,587,0.5,587,0.5,54,0.2,140488,123854,113243
1/18/2021,Passaic County,NJ,15151,3,15149,3.6,15143,4,3319,4.4,2224,0.4,2224,0.5,2223,0.6,222,0.3,501826,422206,382808
1/18/2021,Camden County,NJ,20494,4,20491,4.7,20473,5.2,3706,4.5,3115,0.6,3115,0.7,3115,0.8,234,0.3,506471,431523,392248
1/18/2021,Monmouth County,NJ,26056,4.2,26051,4.8,26046,5.3,6537,5.8,3088,0.5,3088,0.6,3088,0.6,330,0.3,618795,539254,489383
1/17/2021,Somerset County,NJ,13668,4.2,13666,4.8,13662,5.3,3608,6.8,1412,0.4,1412,0.5,1412,0.5,133,0.3,328934,285695,258178
1/17/2021,Cumberland County,NJ,4785,3.2,4785,3.8,4784,4.2,1190,5.1,832,0.6,832,0.7,832,0.7,95,0.4,149527,125954,114047
1/17/2021,Mercer County,NJ,8290,2.3,8289,2.6,8287,2.9,1407,2.4,733,0.2,733,0.2,733,0.3,56,0.1,367430,316439,289368
1/17/2021,Gloucester County,NJ,11916,4.1,11915,4.7,11912,5.2,2063,4.3,1996,0.7,1996,0.8,1996,0.9,102,0.2,291636,251839,228537
1/17/2021,Morris County,NJ,22656,4.6,22536,5.3,22528,5.8,5080,5.9,3079,0.6,3079,0.7,3079,0.8,275,0.3,491845,428537,389368
1/17/2021,Essex County,NJ,26912,3.4,26908,4,26904,4.4,6411,5.8,2814,0.4,2814,0.4,2814,0.5,279,0.3,798975,671913,609578
1/17/2021,Burlington County,NJ,18326,4.1,18324,4.7,18315,5.2,2825,3.7,2752,0.6,2752,0.7,2752,0.8,189,0.2,445349,387026,353190
1/17/2021,Monmouth County,NJ,25250,4.1,25245,4.7,25240,5.2,6159,5.5,3070,0.5,3070,0.6,3070,0.6,326,0.3,618795,539254,489383
1/17/2021,Middlesex County,NJ,25320,3.1,25318,3.6,25311,3.9,4647,3.6,2692,0.3,2692,0.4,2692,0.4,210,0.2,825062,708391,646270
1/17/2021,Hudson County,NJ,17122,2.5,17114,3,17112,3.2,3124,3.8,1927,0.3,1927,0.3,1927,0.4,70,0.1,672391,574459,535676
1/17/2021,Unknown County,NJ,22596,0,22595,0,22501,0,5051,0,2816,0,2816,0,2813,0,267,0,,,
1/17/2021,Warren County,NJ,4084,3.9,4083,4.4,4083,4.8,848,4.3,427,0.4,427,0.5,427,0.5,31,0.2,105267,92873,84914
1/17/2021,Sussex County,NJ,5647,4,5645,4.6,5643,5,1259,5,579,0.4,579,0.5,579,0.5,54,0.2,140488,123854,113243
1/17/2021,Cape May County,NJ,4352,4.7,4352,5.3,4352,5.7,1303,5.2,808,0.9,808,1,808,1.1,97,0.4,92039,81647,76089
1/17/2021,Salem County,NJ,1745,2.8,1745,3.3,1745,3.6,419,3.5,288,0.5,288,0.5,288,0.6,20,0.2,62385,53679,49051
1/17/2021,Camden County,NJ,19711,3.9,19708,4.6,19690,5,3360,4.1,3028,0.6,3028,0.7,3028,0.8,227,0.3,506471,431523,392248
1/17/2021,Union County,NJ,16103,2.9,16100,3.4,16099,3.8,3520,4.3,2061,0.4,2061,0.4,2061,0.5,226,0.3,556341,470390,426483
1/17/2021,Hunterdon County,NJ,5196,4.2,5196,4.7,5194,5.2,1050,4.4,883,0.7,883,0.8,881,0.9,81,0.3,124371,110363,100659
1/17/2021,Bergen County,NJ,42379,4.5,42372,5.2,42343,5.8,8855,5.4,7265,0.8,7265,0.9,7263,1,728,0.4,932202,807139,735893
1/17/2021,Passaic County,NJ,14461,2.9,14459,3.4,14454,3.8,2960,3.9,2185,0.4,2185,0.5,2185,0.6,220,0.3,501826,422206,382808
1/17/2021,Ocean County,NJ,16456,2.7,16454,3.2,16450,3.6,3929,2.8,1874,0.3,1874,0.4,1874,0.4,216,0.2,607186,507517,460496
1/17/2021,Atlantic County,NJ,9366,3.6,9366,4.1,9366,4.5,1969,4,2203,0.8,2203,1,2203,1.1,190,0.4,263670,227677,208133
1/16/2021,Salem County,NJ,1676,2.7,1676,3.1,1676,3.4,397,3.3,278,0.4,278,0.5,278,0.6,20,0.2,62385,53679,49051
1/16/2021,Mercer County,NJ,8117,2.2,8116,2.6,8114,2.8,1361,2.4,692,0.2,692,0.2,692,0.2,52,0.1,367430,316439,289368
1/16/2021,Camden County,NJ,18922,3.7,18919,4.4,18903,4.8,3056,3.7,2976,0.6,2976,0.7,2976,0.8,222,0.3,506471,431523,392248
1/16/2021,Ocean County,NJ,15911,2.6,15909,3.1,15906,3.5,3630,2.6,1865,0.3,1865,0.4,1865,0.4,213,0.2,607186,507517,460496
1/16/2021,Burlington County,NJ,17675,4,17673,4.6,17665,5,2573,3.3,2704,0.6,2704,0.7,2704,0.8,185,0.2,445349,387026,353190
1/16/2021,Hunterdon County,NJ,4874,3.9,4874,4.4,4872,4.8,966,4,879,0.7,879,0.8,877,0.9,80,0.3,124371,110363,100659
1/16/2021,Monmouth County,NJ,24224,3.9,24219,4.5,24214,4.9,5666,5,3041,0.5,3041,0.6,3041,0.6,324,0.3,618795,539254,489383
1/16/2021,Sussex County,NJ,5296,3.8,5294,4.3,5292,4.7,1096,4.3,575,0.4,575,0.5,575,0.5,54,0.2,140488,123854,113243
1/16/2021,Hudson County,NJ,16037,2.4,16033,2.8,16032,3,2559,3.1,1873,0.3,1873,0.3,1873,0.3,68,0.1,672391,574459,535676
1/16/2021,Cumberland County,NJ,4622,3.1,4622,3.7,4621,4.1,1137,4.9,796,0.5,796,0.6,796,0.7,93,0.4,149527,125954,114047
1/16/2021,Gloucester County,NJ,11301,3.9,11300,4.5,11298,4.9,1818,3.8,1964,0.7,1964,0.8,1964,0.9,100,0.2,291636,251839,228537
1/16/2021,Warren County,NJ,3882,3.7,3881,4.2,3881,4.6,753,3.8,425,0.4,425,0.5,425,0.5,31,0.2,105267,92873,84914
1/16/2021,Atlantic County,NJ,8973,3.4,8973,3.9,8973,4.3,1793,3.7,2191,0.8,2191,1,2191,1.1,188,0.4,263670,227677,208133
1/16/2021,Middlesex County,NJ,24540,3,24538,3.5,24531,3.8,4316,3.4,2640,0.3,2640,0.4,2640,0.4,206,0.2,825062,708391,646270
1/16/2021,Morris County,NJ,21884,4.4,21764,5.1,21758,5.6,4732,5.5,3052,0.6,3052,0.7,3052,0.8,275,0.3,491845,428537,389368
1/16/2021,Unknown County,NJ,21422,0,21421,0,21340,0,4503,0,2702,0,2702,0,2699,0,257,0,,,
1/16/2021,Union County,NJ,15342,2.8,15339,3.3,15339,3.6,3099,3.8,2035,0.4,2035,0.4,2035,0.5,223,0.3,556341,470390,426483
1/16/2021,Passaic County,NJ,13838,2.8,13836,3.3,13831,3.6,2679,3.6,2145,0.4,2145,0.5,2145,0.6,215,0.3,501826,422206,382808
1/16/2021,Cape May County,NJ,4193,4.6,4193,5.1,4193,5.5,1211,4.8,805,0.9,805,1,805,1.1,96,0.4,92039,81647,76089
1/16/2021,Essex County,NJ,26213,3.3,26209,3.9,26205,4.3,6044,5.4,2746,0.3,2746,0.4,2746,0.5,269,0.2,798975,671913,609578
1/16/2021,Somerset County,NJ,13233,4,13231,4.6,13227,5.1,3435,6.5,1381,0.4,1381,0.5,1381,0.5,129,0.2,328934,285695,258178
1/16/2021,Bergen County,NJ,40817,4.4,40810,5.1,40782,5.5,8133,4.9,7119,0.8,7119,0.9,7117,1,705,0.4,932202,807139,735893
1/15/2021,Camden County,NJ,17227,3.4,17224,4,17210,4.4,2541,3.1,2896,0.6,2896,0.7,2896,0.7,219,0.3,506471,431523,392248
1/15/2021,Gloucester County,NJ,10426,3.6,10425,4.1,10423,4.6,1535,3.2,1881,0.6,1881,0.7,1881,0.8,97,0.2,291636,251839,228537
1/15/2021,Bergen County,NJ,36250,3.9,36243,4.5,36235,4.9,6489,3.9,6509,0.7,6509,0.8,6509,0.9,657,0.4,932202,807139,735893
1/15/2021,Atlantic County,NJ,8662,3.3,8662,3.8,8662,4.2,1677,3.4,2177,0.8,2177,1,2177,1,185,0.4,263670,227677,208133
1/15/2021,Middlesex County,NJ,21931,2.7,21929,3.1,21922,3.4,3538,2.8,2425,0.3,2425,0.3,2425,0.4,184,0.1,825062,708391,646270
1/15/2021,Somerset County,NJ,11514,3.5,11512,4,11508,4.5,2753,5.2,1265,0.4,1265,0.4,1265,0.5,115,0.2,328934,285695,258178
1/15/2021,Ocean County,NJ,14747,2.4,14745,2.9,14742,3.2,3164,2.3,1773,0.3,1773,0.3,1773,0.4,203,0.1,607186,507517,460496
1/15/2021,Warren County,NJ,3600,3.4,3599,3.9,3599,4.2,674,3.4,366,0.3,366,0.4,366,0.4,29,0.1,105267,92873,84914
1/15/2021,Cumberland County,NJ,3658,2.4,3658,2.9,3658,3.2,814,3.5,763,0.5,763,0.6,763,0.7,89,0.4,149527,125954,114047
1/15/2021,Hudson County,NJ,14553,2.2,14549,2.5,14548,2.7,2199,2.7,1683,0.3,1683,0.3,1683,0.3,66,0.1,672391,574459,535676
1/15/2021,Union County,NJ,13879,2.5,13876,2.9,13876,3.3,2649,3.2,1813,0.3,1813,0.4,1813,0.4,205,0.3,556341,470390,426483
1/15/2021,Hunterdon County,NJ,4478,3.6,4478,4.1,4476,4.4,856,3.6,741,0.6,741,0.7,740,0.7,69,0.3,124371,110363,100659
1/15/2021,Cape May County,NJ,3821,4.2,3821,4.7,3821,5,992,3.9,772,0.8,772,0.9,772,1,90,0.4,92039,81647,76089
1/15/2021,Morris County,NJ,20241,4.1,20121,4.7,20117,5.2,4005,4.6,2744,0.6,2744,0.6,2744,0.7,244,0.3,491845,428537,389368
1/15/2021,Unknown County,NJ,19529,0,19528,0,19469,0,3818,0,2523,0,2523,0,2521,0,241,0,,,
1/15/2021,Burlington County,NJ,15751,3.5,15749,4.1,15746,4.5,2144,2.8,2632,0.6,2632,0.7,2632,0.7,180,0.2,445349,387026,353190
1/15/2021,Salem County,NJ,1534,2.5,1534,2.9,1534,3.1,345,2.9,262,0.4,262,0.5,262,0.5,20,0.2,62385,53679,49051
1/15/2021,Sussex County,NJ,4809,3.4,4807,3.9,4805,4.2,948,3.8,527,0.4,527,0.4,527,0.5,51,0.2,140488,123854,113243
1/15/2021,Passaic County,NJ,12820,2.6,12818,3,12813,3.3,2312,3.1,2013,0.4,2013,0.5,2013,0.5,202,0.3,501826,422206,382808
1/15/2021,Mercer County,NJ,7365,2,7365,2.3,7364,2.5,1205,2.1,661,0.2,661,0.2,661,0.2,48,0.1,367430,316439,289368
1/15/2021,Monmouth County,NJ,22311,3.6,22306,4.1,22301,4.6,4968,4.4,2839,0.5,2839,0.5,2839,0.6,303,0.3,618795,539254,489383
1/15/2021,Essex County,NJ,24209,3,24205,3.6,24202,4,5408,4.9,2527,0.3,2527,0.4,2527,0.4,245,0.2,798975,671913,609578
1/14/2021,Gloucester County,NJ,9445,3.2,9445,3.8,9443,4.1,1206,2.5,1668,0.6,1668,0.7,1668,0.7,83,0.2,291636,251839,228537
1/14/2021,Hunterdon County,NJ,4142,3.3,4142,3.8,4140,4.1,765,3.2,709,0.6,709,0.6,708,0.7,67,0.3,124371,110363,100659
1/14/2021,Somerset County,NJ,11031,3.4,11029,3.9,11025,4.3,2643,5,1087,0.3,1087,0.4,1087,0.4,103,0.2,328934,285695,258178
1/14/2021,Cape May County,NJ,3575,3.9,3575,4.4,3575,4.7,851,3.4,748,0.8,748,0.9,748,1,85,0.3,92039,81647,76089
1/14/2021,Camden County,NJ,15958,3.2,15955,3.7,15942,4.1,2255,2.8,2578,0.5,2578,0.6,2578,0.7,193,0.2,506471,431523,392248
1/14/2021,Sussex County,NJ,4309,3.1,4307,3.5,4305,3.8,824,3.3,491,0.3,491,0.4,491,0.4,48,0.2,140488,123854,113243
1/14/2021,Ocean County,NJ,13688,2.3,13686,2.7,13683,3,2825,2,1654,0.3,1654,0.3,1654,0.4,187,0.1,607186,507517,460496
1/14/2021,Union County,NJ,13048,2.3,13045,2.8,13045,3.1,2420,3,1549,0.3,1549,0.3,1549,0.4,168,0.2,556341,470390,426483
1/14/2021,Hudson County,NJ,13573,2,13569,2.4,13568,2.5,1866,2.3,1604,0.2,1604,0.3,1604,0.3,62,0.1,672391,574459,535676
1/14/2021,Atlantic County,NJ,8038,3,8038,3.5,8038,3.9,1477,3,2118,0.8,2118,0.9,2118,1,176,0.4,263670,227677,208133
1/14/2021,Morris County,NJ,18851,3.8,18732,4.4,18729,4.8,3631,4.2,2383,0.5,2383,0.6,2383,0.6,215,0.2,491845,428537,389368
1/14/2021,Unknown County,NJ,18242,0,18241,0,18188,0,3389,0,2284,0,2284,0,2282,0,215,0,,,
1/14/2021,Warren County,NJ,3385,3.2,3384,3.6,3384,4,627,3.2,324,0.3,324,0.3,324,0.4,27,0.1,105267,92873,84914
1/14/2021,Bergen County,NJ,34115,3.7,34108,4.2,34100,4.6,5724,3.5,6061,0.7,6061,0.8,6061,0.8,600,0.4,932202,807139,735893
1/14/2021,Essex County,NJ,23434,2.9,23430,3.5,23427,3.8,5156,4.6,2306,0.3,2306,0.3,2306,0.4,227,0.2,798975,671913,609578
1/14/2021,Mercer County,NJ,7033,1.9,7033,2.2,7033,2.4,1152,2,585,0.2,585,0.2,585,0.2,42,0.1,367430,316439,289368
1/14/2021,Monmouth County,NJ,20858,3.4,20853,3.9,20848,4.3,4561,4.1,2586,0.4,2586,0.5,2586,0.5,278,0.2,618795,539254,489383
1/14/2021,Salem County,NJ,1430,2.3,1430,2.7,1430,2.9,327,2.8,229,0.4,229,0.4,229,0.5,16,0.1,62385,53679,49051
1/14/2021,Cumberland County,NJ,3463,2.3,3463,2.7,3463,3,781,3.3,679,0.5,679,0.5,679,0.6,80,0.3,149527,125954,114047
1/14/2021,Burlington County,NJ,14915,3.3,14913,3.9,14910,4.2,1991,2.6,2350,0.5,2350,0.6,2350,0.7,164,0.2,445349,387026,353190
1/14/2021,Passaic County,NJ,12055,2.4,12054,2.9,12049,3.1,2059,2.7,1840,0.4,1840,0.4,1840,0.5,187,0.2,501826,422206,382808
1/14/2021,Middlesex County,NJ,20462,2.5,20460,2.9,20453,3.2,3207,2.5,2073,0.3,2073,0.3,2073,0.3,167,0.1,825062,708391,646270
1/13/2021,Salem County,NJ,1339,2.1,1339,2.5,1339,2.7,291,2.5,172,0.3,172,0.3,172,0.4,12,0.1,62385,53679,49051
1/13/2021,Camden County,NJ,14635,2.9,14632,3.4,14631,3.7,1907,2.3,2151,0.4,2151,0.5,2151,0.5,161,0.2,506471,431523,392248
1/13/2021,Passaic County,NJ,10756,2.1,10755,2.5,10750,2.8,1689,2.2,1565,0.3,1565,0.4,1565,0.4,163,0.2,501826,422206,382808
1/13/2021,Hudson County,NJ,12410,1.8,12406,2.2,12405,2.3,1533,1.9,1325,0.2,1325,0.2,1325,0.2,46,0.1,672391,574459,535676
1/13/2021,Bergen County,NJ,31452,3.4,31445,3.9,31437,4.3,5007,3,5180,0.6,5180,0.6,5180,0.7,510,0.3,932202,807139,735893
1/13/2021,Burlington County,NJ,13272,3,13270,3.4,13268,3.8,1608,2.1,1939,0.4,1939,0.5,1939,0.5,139,0.2,445349,387026,353190
1/13/2021,Cumberland County,NJ,3126,2.1,3126,2.5,3126,2.7,736,3.1,552,0.4,552,0.4,552,0.5,72,0.3,149527,125954,114047
1/13/2021,Union County,NJ,11644,2.1,11641,2.5,11641,2.7,1919,2.3,1246,0.2,1246,0.3,1246,0.3,142,0.2,556341,470390,426483
1/13/2021,Mercer County,NJ,6459,1.8,6459,2,6459,2.2,962,1.7,471,0.1,471,0.1,471,0.2,34,0.1,367430,316439,289368
1/13/2021,Monmouth County,NJ,18259,3,18255,3.4,18252,3.7,3542,3.1,2065,0.3,2065,0.4,2065,0.4,221,0.2,618795,539254,489383
1/13/2021,Warren County,NJ,3117,3,3116,3.4,3116,3.7,496,2.5,233,0.2,233,0.3,233,0.3,19,0.1,105267,92873,84914
1/13/2021,Sussex County,NJ,3745,2.7,3743,3,3741,3.3,637,2.5,365,0.3,365,0.3,365,0.3,36,0.1,140488,123854,113243
1/13/2021,Hunterdon County,NJ,3946,3.2,3946,3.6,3944,3.9,678,2.8,583,0.5,583,0.5,582,0.6,56,0.2,124371,110363,100659
1/13/2021,Middlesex County,NJ,18637,2.3,18636,2.6,18632,2.9,2640,2.1,1625,0.2,1625,0.2,1625,0.3,134,0.1,825062,708391,646270
1/13/2021,Morris County,NJ,17121,3.5,17003,4,17001,4.4,3068,3.5,1996,0.4,1996,0.5,1996,0.5,179,0.2,491845,428537,389368
1/13/2021,Gloucester County,NJ,8778,3,8778,3.5,8778,3.8,970,2,1384,0.5,1384,0.5,1384,0.6,68,0.1,291636,251839,228537
1/13/2021,Cape May County,NJ,2992,3.3,2992,3.7,2992,3.9,677,2.7,662,0.7,662,0.8,662,0.9,77,0.3,92039,81647,76089
1/13/2021,Essex County,NJ,20300,2.5,20296,3,20294,3.3,4274,3.8,1909,0.2,1909,0.3,1909,0.3,180,0.2,798975,671913,609578
1/13/2021,Ocean County,NJ,12410,2,12408,2.4,12406,2.7,2294,1.7,1325,0.2,1325,0.3,1325,0.3,151,0.1,607186,507517,460496
1/13/2021,Somerset County,NJ,10168,3.1,10166,3.6,10163,3.9,2270,4.3,884,0.3,884,0.3,884,0.3,78,0.1,328934,285695,258178
1/13/2021,Atlantic County,NJ,6835,2.6,6835,3,6835,3.3,1098,2.2,1581,0.6,1581,0.7,1581,0.8,137,0.3,263670,227677,208133
1/13/2021,Unknown County,NJ,16363,0,16362,0,16321,0,2657,0,1885,0,1885,0,1883,0,169,0,,,
1/12/2021,Camden County,NJ,13462,2.7,13459,3.1,13458,3.4,1681,2.1,1593,0.3,1593,0.4,1593,0.4,133,0.2,506471,431523,392248
1/12/2021,Union County,NJ,10913,2,10911,2.3,10911,2.6,1737,2.1,982,0.2,982,0.2,982,0.2,108,0.1,556341,470390,426483
1/12/2021,Unknown County,NJ,16390,0,16389,0,16349,0,2641,0,1546,0,1546,0,1546,0,138,0,,,
1/12/2021,Essex County,NJ,19648,2.5,19644,2.9,19642,3.2,4114,3.7,1459,0.2,1459,0.2,1459,0.2,148,0.1,798975,671913,609578
1/12/2021,Ocean County,NJ,11809,1.9,11807,2.3,11805,2.6,2065,1.5,906,0.1,906,0.2,906,0.2,124,0.1,607186,507517,460496
1/12/2021,Sussex County,NJ,3515,2.5,3513,2.8,3511,3.1,557,2.2,249,0.2,249,0.2,249,0.2,22,0.1,140488,123854,113243
1/12/2021,Salem County,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62385,53679,49051
1/12/2021,Middlesex County,NJ,17074,2.1,17073,2.4,17071,2.6,2331,1.8,1177,0.1,1177,0.2,1177,0.2,102,0.1,825062,708391,646270
1/12/2021,Atlantic County,NJ,6181,2.3,6181,2.7,6181,3,937,1.9,1186,0.4,1186,0.5,1186,0.6,89,0.2,263670,227677,208133
1/12/2021,Hunterdon County,NJ,3770,3,3770,3.4,3768,3.7,639,2.7,490,0.4,490,0.4,490,0.5,48,0.2,124371,110363,100659
1/12/2021,Mercer County,NJ,6072,1.7,6072,1.9,6072,2.1,883,1.5,328,0.1,328,0.1,328,0.1,17,0,367430,316439,289368
1/12/2021,Warren County,NJ,2797,2.7,2796,3,2796,3.3,350,1.8,192,0.2,192,0.2,192,0.2,16,0.1,105267,92873,84914
1/12/2021,Cape May County,NJ,2733,3,2733,3.3,2733,3.6,580,2.3,567,0.6,567,0.7,567,0.7,68,0.3,92039,81647,76089
1/12/2021,Bergen County,NJ,29323,3.1,29316,3.6,29308,4,4371,2.7,4022,0.4,4022,0.5,4022,0.5,392,0.2,932202,807139,735893
1/12/2021,Cumberland County,NJ,2856,1.9,2856,2.3,2856,2.5,691,3,389,0.3,389,0.3,389,0.3,60,0.3,149527,125954,114047
1/12/2021,Burlington County,NJ,12295,2.8,12293,3.2,12293,3.5,1436,1.9,1367,0.3,1367,0.4,1367,0.4,103,0.1,445349,387026,353190
1/12/2021,Morris County,NJ,16018,3.3,15901,3.7,15899,4.1,2756,3.2,1608,0.3,1608,0.4,1608,0.4,144,0.2,491845,428537,389368
1/12/2021,Gloucester County,NJ,7663,2.6,7663,3,7663,3.4,775,1.6,1016,0.3,1016,0.4,1016,0.4,46,0.1,291636,251839,228537
